Fib,StateCode,Lat,Lang,Cases
48453,Texas,30.33,-97.79,63
48407,Texas,30.58,-95.16,1
48403,Texas,31.34,-93.85,0
48361,Texas,30.12,-93.89,4
48363,Texas,32.75,-98.31,2
48365,Texas,32.16,-94.31,1
48367,Texas,32.78,-97.81,16
48369,Texas,34.53,-102.78,0
48371,Texas,30.78,-102.72,0
48373,Texas,30.79,-94.83,2
48375,Texas,35.40,-101.89,5
48377,Texas,30.00,-104.24,0
48379,Texas,32.87,-95.79,0
48381,Texas,34.97,-101.90,6
48383,Texas,31.37,-101.52,0
48385,Texas,29.83,-99.82,0
48387,Texas,33.62,-95.05,0
48389,Texas,31.32,-103.69,1
48391,Texas,28.32,-97.16,0
48393,Texas,35.84,-100.81,0
48395,Texas,31.03,-96.51,3
48397,Texas,32.90,-96.41,11
48399,Texas,31.83,-99.98,1
48401,Texas,32.11,-94.76,2
48405,Texas,31.39,-94.17,0
48455,Texas,31.09,-95.14,0
48457,Texas,30.77,-94.38,2
48459,Texas,32.74,-94.94,3
49005,Utah,41.72,-111.74,0
49007,Utah,39.65,-110.59,0
49009,Utah,40.89,-109.51,0
49011,Utah,40.99,-112.11,26
49013,Utah,40.30,-110.43,0
49015,Utah,39.00,-110.70,0
49017,Utah,37.85,-111.44,0
49019,Utah,38.98,-109.57,0
49021,Utah,37.86,-113.29,0
49023,Utah,39.70,-112.78,0
49025,Utah,37.29,-111.89,0
49027,Utah,39.07,-113.10,0
49029,Utah,41.09,-111.57,0
49031,Utah,38.34,-112.12,0
49033,Utah,41.63,-111.24,0
49035,Utah,40.67,-111.92,84
49037,Utah,37.63,-109.80,1
49039,Utah,39.37,-111.58,0
49041,Utah,38.75,-111.81,0
49043,Utah,40.87,-110.95,5
49045,Utah,40.45,-113.13,5
49003,Utah,41.52,-113.08,0
49001,Utah,38.36,-113.23,0
48507,Texas,28.87,-99.76,1
48505,Texas,27.00,-99.17,2
48461,Texas,31.37,-102.04,0
48463,Texas,29.36,-99.76,4
48465,Texas,29.89,-101.15,9
48467,Texas,32.56,-95.84,3
48469,Texas,28.80,-96.97,4
48471,Texas,30.74,-95.57,5
48473,Texas,30.01,-95.99,3
48475,Texas,31.51,-103.09,1
48477,Texas,30.21,-96.41,7
48479,Texas,27.76,-99.33,44
48359,Texas,35.40,-102.60,0
48481,Texas,29.28,-96.22,3
48485,Texas,33.99,-98.70,13
48487,Texas,34.08,-99.24,1
48489,Texas,26.47,-97.62,1
48491,Texas,30.65,-97.60,45
48493,Texas,29.17,-98.09,3
48495,Texas,31.85,-103.05,0
48497,Texas,33.22,-97.65,6
48499,Texas,32.79,-95.38,3
48501,Texas,33.17,-102.83,0
48503,Texas,33.18,-98.69,1
48483,Texas,35.40,-100.27,0
48357,Texas,36.28,-100.82,0
51169,Virginia,36.71,-82.60,1
51017,Virginia,38.06,-79.74,0
51019,Virginia,37.31,-79.53,7
51021,Virginia,37.13,-81.14,0
51023,Virginia,37.56,-79.81,2
51025,Virginia,36.76,-77.86,1
51027,Virginia,37.27,-82.04,0
51029,Virginia,37.57,-78.53,1
51031,Virginia,37.21,-79.10,5
51033,Virginia,38.03,-77.35,1
51035,Virginia,36.73,-80.73,1
51036,Virginia,37.35,-77.06,0
51037,Virginia,37.02,-78.66,0
51041,Virginia,37.37,-77.59,20
51043,Virginia,39.11,-77.99,0
51045,Virginia,37.48,-80.21,0
51047,Virginia,38.48,-77.96,2
51049,Virginia,37.51,-78.24,0
51051,Virginia,37.13,-82.35,0
51053,Virginia,37.08,-77.63,1
51057,Virginia,37.93,-76.94,0
51059,Virginia,38.84,-77.28,57
51015,Virginia,38.16,-79.12,5
51061,Virginia,38.74,-77.81,4
51013,Virginia,38.88,-77.10,10
51009,Virginia,37.60,-79.15,3
49053,Utah,37.28,-113.50,0
49055,Utah,38.32,-110.91,0
49057,Utah,41.27,-111.91,0
50001,Vermont,44.03,-73.14,1
50003,Vermont,43.04,-73.09,1
50005,Vermont,44.47,-72.10,0
50007,Vermont,44.46,-73.08,5
50009,Vermont,44.73,-71.74,0
50011,Vermont,44.86,-72.91,0
50013,Vermont,44.80,-73.30,0
50015,Vermont,44.60,-72.64,0
50017,Vermont,44.00,-72.38,0
50019,Vermont,44.83,-72.25,0
50021,Vermont,43.58,-73.04,1
50023,Vermont,44.27,-72.62,0
50025,Vermont,42.99,-72.71,1
50027,Vermont,43.58,-72.59,1
51001,Virginia,37.77,-75.63,2
51003,Virginia,38.02,-78.55,4
51005,Virginia,37.79,-80.00,1
51007,Virginia,37.34,-77.99,1
51011,Virginia,37.38,-78.81,1
51063,Virginia,36.93,-80.37,0
51065,Virginia,37.84,-78.28,1
51067,Virginia,37.00,-79.88,3
51121,Virginia,37.18,-80.38,3
51125,Virginia,37.79,-78.88,0
51127,Virginia,37.51,-77.00,1
51131,Virginia,37.34,-75.88,0
51133,Virginia,37.89,-76.42,0
51135,Virginia,37.14,-78.05,1
51137,Virginia,38.25,-78.02,2
51139,Virginia,38.62,-78.49,2
51141,Virginia,36.68,-80.29,0
51143,Virginia,36.82,-79.40,5
51145,Virginia,37.55,-77.91,1
51147,Virginia,37.23,-78.44,1
51149,Virginia,37.18,-77.23,2
51153,Virginia,38.71,-77.49,35
51155,Virginia,37.06,-80.71,2
51157,Virginia,38.68,-78.16,0
51159,Virginia,37.94,-76.73,1
51161,Virginia,37.27,-80.06,6
51163,Virginia,37.81,-79.45,1
51165,Virginia,38.51,-78.87,6
51167,Virginia,36.93,-82.10,1
51119,Virginia,37.63,-76.55,0
51117,Virginia,36.68,-78.36,1
51115,Virginia,37.44,-76.34,0
51113,Virginia,38.42,-78.28,0
51069,Virginia,39.20,-78.26,6
51071,Virginia,37.31,-80.71,1
51073,Virginia,37.41,-76.54,2
51075,Virginia,37.72,-77.90,1
51077,Virginia,36.66,-81.23,0
51079,Virginia,38.30,-78.47,1
51081,Virginia,36.68,-77.56,0
51083,Virginia,36.77,-78.94,3
51085,Virginia,37.76,-77.49,7
51087,Virginia,37.53,-77.39,21
49051,Utah,40.33,-111.17,3
51089,Virginia,36.69,-79.88,3
51093,Virginia,36.91,-76.71,2
51095,Virginia,37.31,-76.77,5
51097,Virginia,37.71,-76.89,0
51099,Virginia,38.27,-77.16,1
51101,Virginia,37.71,-77.09,0
51103,Virginia,37.72,-76.46,0
51105,Virginia,36.71,-83.13,2
51107,Virginia,39.09,-77.63,16
51109,Virginia,37.98,-77.96,2
51111,Virginia,36.95,-78.24,0
51091,Virginia,38.36,-79.56,0
49049,Utah,40.12,-111.67,65
54017,West Virginia,39.27,-80.71,0
51640,Virginia,36.67,-80.92,0
51650,Virginia,37.04,-76.36,9
51660,Virginia,38.44,-78.88,3
51670,Virginia,37.29,-77.30,2
51678,Virginia,37.78,-79.44,0
51680,Virginia,37.40,-79.20,6
51683,Virginia,38.75,-77.49,2
51685,Virginia,38.77,-77.44,0
51690,Virginia,36.68,-79.86,1
51700,Virginia,37.08,-76.52,11
51710,Virginia,36.90,-76.26,13
51720,Virginia,36.93,-82.63,0
51730,Virginia,37.21,-77.39,3
51735,Virginia,37.14,-76.36,0
51740,Virginia,36.86,-76.36,7
51750,Virginia,37.12,-80.56,1
51760,Virginia,37.53,-77.48,12
51770,Virginia,37.28,-79.96,5
51775,Virginia,37.28,-80.06,2
51790,Virginia,38.16,-79.06,2
51800,Virginia,36.70,-76.64,5
51630,Virginia,38.30,-77.49,1
51810,Virginia,36.73,-76.05,34
51620,Virginia,36.68,-76.94,0
51600,Virginia,38.85,-77.30,0
51175,Virginia,36.72,-77.11,2
51177,Virginia,38.19,-77.66,7
51179,Virginia,38.42,-77.46,8
51181,Virginia,37.12,-76.88,0
51183,Virginia,36.92,-77.26,0
51185,Virginia,37.12,-81.57,2
51187,Virginia,38.91,-78.20,2
51191,Virginia,36.72,-81.96,4
51193,Virginia,38.11,-76.80,1
51195,Virginia,36.97,-82.62,2
51197,Virginia,36.92,-81.08,1
51199,Virginia,37.24,-76.54,3
51510,Virginia,38.81,-77.08,8
51520,Virginia,36.62,-82.16,1
51530,Virginia,37.73,-79.35,0
51540,Virginia,38.04,-78.49,2
51550,Virginia,36.68,-76.31,20
51570,Virginia,37.26,-77.40,1
51580,Virginia,37.78,-79.99,0
51590,Virginia,36.58,-79.40,4
51595,Virginia,36.69,-77.53,0
51610,Virginia,38.88,-77.18,0
51820,Virginia,38.06,-78.90,2
51830,Virginia,37.28,-76.71,0
51840,Virginia,39.17,-78.17,1
53053,Washington,47.04,-122.14,28
53055,Washington,48.60,-122.97,0
53057,Washington,48.48,-121.77,2
53059,Washington,46.02,-121.92,0
53061,Washington,48.05,-121.72,20
53063,Washington,47.62,-117.40,28
53065,Washington,48.40,-117.85,0
53067,Washington,46.93,-122.83,5
53069,Washington,46.29,-123.43,0
53071,Washington,46.23,-118.48,3
53073,Washington,48.82,-121.75,7
53075,Washington,46.90,-117.52,1
53077,Washington,46.46,-120.74,17
54001,West Virginia,39.13,-80.00,1
54003,West Virginia,39.47,-78.02,10
54005,West Virginia,38.02,-81.70,1
54007,West Virginia,38.70,-80.72,2
54009,West Virginia,40.27,-80.58,2
54011,West Virginia,38.42,-82.24,6
54013,West Virginia,38.84,-81.12,0
54015,West Virginia,38.46,-81.08,0
53051,Washington,48.53,-117.27,0
53049,Washington,46.55,-123.73,0
53047,Washington,48.55,-119.74,1
53045,Washington,47.35,-123.19,2
53001,Washington,46.98,-118.56,0
53003,Washington,46.19,-117.20,0
53005,Washington,46.24,-119.51,9
53007,Washington,47.87,-120.62,3
53009,Washington,48.05,-123.92,0
53011,Washington,45.78,-122.48,15
53013,Washington,46.29,-117.91,0
53015,Washington,46.19,-122.68,4
53017,Washington,47.74,-119.69,1
53019,Washington,48.47,-118.52,0
51173,Virginia,36.84,-81.53,2
53021,Washington,46.53,-118.90,5
53025,Washington,47.21,-119.45,4
53027,Washington,47.14,-123.78,2
53029,Washington,48.15,-122.52,0
53031,Washington,47.75,-123.56,0
53033,Washington,47.49,-121.83,58
53035,Washington,47.63,-122.64,4
53037,Washington,47.13,-120.68,1
53039,Washington,45.87,-120.79,0
53041,Washington,46.58,-122.39,2
53043,Washington,47.58,-118.42,0
53023,Washington,46.43,-117.55,0
51171,Virginia,38.86,-78.57,3
55105,Wisconsin,42.67,-89.07,8
54073,West Virginia,39.37,-81.17,0
54075,West Virginia,38.33,-80.01,0
54077,West Virginia,39.47,-79.67,3
54079,West Virginia,38.51,-81.91,3
54081,West Virginia,37.77,-81.25,5
54083,West Virginia,38.77,-79.88,4
54085,West Virginia,39.18,-81.06,0
54087,West Virginia,38.72,-81.35,0
54089,West Virginia,37.65,-80.86,1
54091,West Virginia,39.34,-80.04,1
54093,West Virginia,39.11,-79.57,0
54095,West Virginia,39.47,-80.89,0
54097,West Virginia,38.89,-80.24,1
54099,West Virginia,38.15,-82.42,2
54101,West Virginia,38.49,-80.42,0
54103,West Virginia,39.61,-80.64,1
54105,West Virginia,39.03,-81.37,0
54107,West Virginia,39.21,-81.52,6
54109,West Virginia,37.61,-81.55,1
55001,Wisconsin,43.97,-89.77,0
55003,Wisconsin,46.32,-90.68,0
54071,West Virginia,38.68,-79.35,1
55005,Wisconsin,45.42,-91.85,2
54069,West Virginia,40.10,-80.62,3
54065,West Virginia,39.55,-78.26,0
54023,West Virginia,39.10,-79.19,0
54025,West Virginia,37.95,-80.45,3
54027,West Virginia,39.32,-78.61,1
54029,West Virginia,40.52,-80.57,2
54031,West Virginia,39.01,-78.86,1
54033,West Virginia,39.29,-80.38,5
54035,West Virginia,38.84,-81.68,1
54037,West Virginia,39.31,-77.86,3
54039,West Virginia,38.34,-81.53,9
54041,West Virginia,38.99,-80.50,1
54043,West Virginia,38.17,-82.07,1
54045,West Virginia,37.83,-81.94,2
54047,West Virginia,37.38,-81.65,0
54049,West Virginia,39.51,-80.24,5
54051,West Virginia,39.86,-80.67,2
54053,West Virginia,38.77,-82.03,1
54055,West Virginia,37.40,-81.11,4
54057,West Virginia,39.42,-78.94,1
54059,West Virginia,37.73,-82.13,1
54061,West Virginia,39.63,-80.05,6
54063,West Virginia,37.56,-80.55,0
54067,West Virginia,38.30,-80.80,1
55007,Wisconsin,46.53,-91.20,0
55009,Wisconsin,44.45,-88.00,13
55011,Wisconsin,44.38,-91.75,1
55065,Wisconsin,42.66,-90.13,0
55067,Wisconsin,45.26,-89.07,0
55069,Wisconsin,45.34,-89.73,1
55071,Wisconsin,44.12,-87.81,3
55073,Wisconsin,44.90,-89.76,5
55075,Wisconsin,45.39,-88.03,1
55077,Wisconsin,43.82,-89.40,0
55078,Wisconsin,45.00,-88.71,0
55079,Wisconsin,43.00,-87.97,44
55081,Wisconsin,43.95,-90.62,2
55083,Wisconsin,45.03,-88.27,1
55085,Wisconsin,45.71,-89.52,1
55087,Wisconsin,44.42,-88.47,10
55089,Wisconsin,43.38,-87.95,4
55091,Wisconsin,44.58,-92.00,0
55093,Wisconsin,44.72,-92.42,1
55095,Wisconsin,45.46,-92.44,2
55097,Wisconsin,44.48,-89.50,2
55099,Wisconsin,45.68,-90.36,0
55101,Wisconsin,42.75,-88.06,10
55103,Wisconsin,43.38,-90.43,0
55063,Wisconsin,43.91,-91.11,5
55061,Wisconsin,44.52,-87.61,1
55059,Wisconsin,42.58,-88.04,9
55057,Wisconsin,43.92,-90.11,1
55013,Wisconsin,45.86,-92.37,0
55015,Wisconsin,44.08,-88.22,2
55017,Wisconsin,45.07,-91.28,3
55019,Wisconsin,44.73,-90.61,1
55021,Wisconsin,43.46,-89.34,2
55023,Wisconsin,43.24,-90.93,1
55025,Wisconsin,43.07,-89.42,18
55027,Wisconsin,43.42,-88.71,3
55029,Wisconsin,44.96,-87.30,1
55031,Wisconsin,46.43,-91.92,2
54021,West Virginia,38.93,-80.86,0
55033,Wisconsin,44.95,-91.90,2
55037,Wisconsin,45.85,-88.40,0
55039,Wisconsin,43.75,-88.49,4
55041,Wisconsin,45.67,-88.77,0
55043,Wisconsin,42.87,-90.71,2
55045,Wisconsin,42.68,-89.60,1
55047,Wisconsin,43.80,-89.05,0
55049,Wisconsin,43.00,-90.13,0
55051,Wisconsin,46.26,-90.24,0
55053,Wisconsin,44.32,-90.81,0
55055,Wisconsin,43.02,-88.78,4
55035,Wisconsin,44.73,-91.29,5
54019,West Virginia,38.03,-81.08,2
56045,Wyoming,43.84,-104.57,0
56001,Wyoming,41.65,-105.72,1
55141,Wisconsin,44.46,-90.04,2
55139,Wisconsin,44.07,-88.64,7
55137,Wisconsin,44.11,-89.24,0
55135,Wisconsin,44.47,-88.97,2
55133,Wisconsin,43.02,-88.30,22
55131,Wisconsin,43.37,-88.23,6
55129,Wisconsin,45.90,-91.79,0
55127,Wisconsin,42.67,-88.54,5
55125,Wisconsin,46.05,-89.52,1
55123,Wisconsin,43.59,-90.83,0
55121,Wisconsin,44.30,-91.36,1
55119,Wisconsin,45.21,-90.50,0
55117,Wisconsin,43.72,-87.95,5
55115,Wisconsin,44.79,-88.76,1
55113,Wisconsin,45.88,-91.15,2
55111,Wisconsin,43.43,-89.95,2
56003,Wyoming,44.52,-108.00,0
55109,Wisconsin,45.03,-92.45,3
56005,Wyoming,44.25,-105.55,1
56009,Wyoming,42.97,-105.51,0
56043,Wyoming,43.90,-107.68,0
56041,Wyoming,41.29,-110.55,1
56039,Wyoming,43.94,-110.59,3
56037,Wyoming,41.66,-108.88,1
56035,Wyoming,42.77,-109.91,0
56033,Wyoming,44.79,-106.89,1
56031,Wyoming,42.13,-104.97,0
56029,Wyoming,44.52,-109.59,2
56027,Wyoming,43.06,-104.48,0
56025,Wyoming,42.96,-106.80,3
56023,Wyoming,42.26,-110.66,0
56021,Wyoming,41.31,-104.69,4
56019,Wyoming,44.04,-106.58,0
56017,Wyoming,43.72,-108.44,0
56015,Wyoming,42.09,-104.35,0
56013,Wyoming,43.04,-108.63,1
56011,Wyoming,44.59,-104.57,0
56007,Wyoming,41.69,-106.93,0
55107,Wisconsin,45.47,-91.13,0
